订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-08-09,SKMU3471442,直播下单,KI265445,否,是,女,B,199,1,无,0,0,0
2023-08-09,JVKK2289969,店铺下单,FU507480,否,是,男,D,59,1,无,0,0,1
2023-08-09,JJOR6515334,店铺下单,YN142292,是,否,女,C,79,2,无,0,0,1
2023-08-10,TNWM6881086,店铺下单,OR47876,否,是,女,B,199,1,无,0,0,1
2023-08-10,WLDG5286723,店铺下单,GY754164,是,否,男,A,119,1,无,0,0,1
2023-08-10,NQUI5514054,店铺下单,MU665458,是,否,女,D,59,1,无,0,0,0
2023-08-10,BJJB4500006,直播下单,NB406267,是,否,女,C,79,1,无,0,0,0
2023-08-11,YZNG5447000,直播下单,NV695865,否,是,女,B,199,1,无,0,0,0
2023-08-11,IHZP9109761,直播下单,BP604687,否,是,女,D,59,1,无,0,0,1
2023-08-11,YZHM8468339,店铺下单,GG102284,否,否,男,A,119,2,无,0,0,1
2023-08-11,MZOT1537487,店铺下单,IY127124,是,否,女,B,199,1,无,0,0,0
2023-08-11,MOJB55767,直播下单,MK875104,否,否,女,B,199,1,有,0,0,0
2023-08-11,BRUC5690937,店铺下单,PV864271,否,是,女,C,79,1,无,0,0,0
2023-08-11,GTSI669271,店铺下单,XV875322,否,否,女,A,119,1,无,0,0,1
2023-08-11,BSAF6294730,店铺下单,DU833472,否,是,女,D,59,1,无,0,0,1
2023-08-11,LBGR8208411,店铺下单,AD321446,是,否,女,A,119,1,无,0,0,1
2023-08-11,TDKA8366136,直播下单,LO206388,是,否,女,C,79,1,无,0,0,0
2023-08-12,YIXR8772997,直播下单,SC408464,是,否,女,D,59,1,有,0,0,1
2023-08-12,VQEA3488905,直播下单,OT39816,否,是,女,A,119,1,无,0,1,1
2023-08-12,KMEL4534551,店铺下单,EY851915,否,否,女,A,119,1,无,0,0,1
2023-08-12,SMOD4540584,直播下单,TC920801,否,否,女,A,119,1,无,0,0,1
2023-08-12,XYFH7953513,直播下单,PB50183,否,是,女,A,119,1,无,0,0,1
2023-08-12,ZRIW5454374,店铺下单,EB23825,是,否,女,A,119,1,无,0,0,0
2023-08-12,AQDW4789715,店铺下单,EU10924,是,否,女,A,119,2,无,0,0,0
2023-08-12,KDUN1178247,店铺下单,JI230217,是,否,女,D,59,1,无,0,0,0
2023-08-13,ENNL1368931,直播下单,IJ652620,否,是,女,A,119,1,无,0,0,1
2023-08-13,FGHG8436069,店铺下单,OC533300,否,否,女,A,119,1,无,0,1,1
2023-08-13,XXPW8768882,直播下单,NG444138,否,是,女,C,79,1,无,0,0,0
2023-08-13,INNP4049890,直播下单,BO634699,否,否,女,A,119,2,无,0,1,0
2023-08-13,JBLE8929847,店铺下单,ON736714,否,否,女,C,79,1,无,0,0,0
2023-08-13,PTDB3894768,店铺下单,QR225038,是,否,男,B,199,1,无,0,0,1
2023-08-13,UQIA1494608,店铺下单,GA952438,否,是,男,C,79,1,无,0,0,0
2023-08-14,IMXL1138018,店铺下单,KY511896,否,是,女,C,79,1,无,0,0,1
2023-08-14,LJBK3840164,店铺下单,OK378656,是,否,男,C,79,1,无,0,0,1
2023-08-14,OQFL5064177,店铺下单,CK786580,否,否,女,C,79,1,无,0,0,0
2023-08-14,QEES2151475,店铺下单,NF837235,否,是,男,B,199,1,无,0,0,1
2023-08-14,YVEY2346317,直播下单,UM93312,是,否,男,D,59,1,无,0,0,0
2023-08-14,XUIO6706535,店铺下单,RN6355,是,否,女,D,59,1,无,0,0,0
2023-08-14,ZAGT5018870,店铺下单,NZ573288,否,是,女,D,59,1,无,0,0,1
2023-08-14,GLDR2101219,店铺下单,ZG593288,否,是,女,C,79,3,无,0,0,0
2023-08-15,GXAG9502493,店铺下单,HL1023,否,是,女,B,199,1,有,0,0,0
2023-08-15,GIZE4748563,直播下单,EE947614,否,否,女,C,79,1,无,0,0,1
2023-08-15,QKVK4861727,店铺下单,DK484121,否,是,女,A,119,1,无,0,0,1
2023-08-15,IJOL6430294,店铺下单,OU481457,是,否,女,D,59,1,有,0,0,0
2023-08-15,RBYR6052704,店铺下单,TG952863,否,是,女,A,119,1,无,0,0,0
2023-08-15,ENKC8593673,店铺下单,DJ879521,是,否,女,A,119,1,无,1,0,1
2023-08-15,QREQ8746645,直播下单,FK133450,否,否,男,D,59,1,无,0,0,0
2023-08-15,RZVJ1195278,店铺下单,KT77881,否,是,女,B,199,3,无,0,0,0
2023-08-15,ZYWA4239386,店铺下单,VN344018,是,否,女,C,79,1,有,0,0,1
2023-08-15,IRUX9684393,店铺下单,IJ439586,是,否,女,D,59,1,无,0,0,1
2023-08-15,ZXFO212354,店铺下单,QH88201,是,否,女,D,59,1,无,0,0,1
2023-08-15,SJBW2280872,店铺下单,JA670595,否,是,女,D,59,1,无,0,0,1
2023-08-16,OJJQ2183106,直播下单,JV197875,否,是,女,A,119,2,有,0,0,1
2023-08-16,IJRT4478337,店铺下单,UW333595,是,否,男,B,199,1,无,0,0,1
2023-08-16,IDYE9744024,直播下单,QL843808,否,是,男,A,119,1,无,0,0,1
2023-08-16,QBWX7869602,直播下单,AL57320,否,否,男,A,119,1,无,0,0,0
2023-08-16,WJXI2926233,店铺下单,CE257709,否,是,男,C,79,1,无,0,0,0
2023-08-16,KSST7496815,直播下单,GV796508,否,是,女,A,119,1,无,0,0,1
2023-08-16,AMNT3266031,直播下单,ZH414376,否,是,女,C,79,1,无,0,0,0
2023-08-16,LGCM8650679,直播下单,SD808435,否,是,女,D,59,1,无,0,0,0
2023-08-16,GZKX763706,直播下单,BZ562350,否,否,女,D,59,1,无,0,0,1
2023-08-16,ONIO5102066,店铺下单,AM880778,否,是,女,D,59,1,无,0,1,1
2023-08-16,SKLX4276766,直播下单,QD186631,是,否,女,D,59,1,无,0,0,0
2023-08-17,WBLT3208701,直播下单,LL503700,否,否,男,A,119,1,无,0,1,0
2023-08-17,ZTVW403740,店铺下单,SD929820,否,否,男,A,119,2,无,0,0,1
2023-08-17,UZWE2649569,直播下单,NC284114,否,是,女,D,59,1,无,0,0,1
2023-08-17,HBQT8608243,店铺下单,RW522564,否,是,女,D,59,1,无,0,0,1
2023-08-18,ASEL3731317,直播下单,FG82484,是,否,男,A,119,1,无,0,0,0
2023-08-18,IXNW4417176,直播下单,JH307123,否,是,女,A,119,1,无,0,0,1
2023-08-18,XZIL6277944,店铺下单,NE583462,否,是,女,C,79,1,无,0,0,0
2023-08-19,SQYT3003103,店铺下单,KH656721,否,是,女,B,199,1,无,0,0,0
2023-08-19,FFQD7719763,店铺下单,BX960540,是,否,女,B,199,1,无,0,0,1
2023-08-19,VLZA1260761,直播下单,TG469255,否,是,女,C,79,1,无,0,0,0
2023-08-19,JLLS9267299,店铺下单,HJ674372,是,否,女,A,119,1,无,0,0,0
2023-08-19,NGUT7106852,直播下单,BL780802,否,否,女,A,119,1,无,0,0,1
2023-08-19,HGYY7408341,店铺下单,RS303697,是,否,女,A,119,1,无,0,0,0
2023-08-19,KVZM4853366,店铺下单,VN833923,否,是,男,B,199,1,无,0,0,1
2023-08-19,EVPQ4994731,店铺下单,OA896909,否,否,女,A,119,1,无,0,1,0
2023-08-19,JHKM126625,店铺下单,YT142584,是,否,女,D,59,1,有,0,0,1
2023-08-19,ETDZ6825312,店铺下单,PH991354,否,是,女,D,59,1,无,0,0,1
2023-08-20,IWTU6218375,店铺下单,AM100203,否,否,女,D,59,1,无,0,0,1
2023-08-20,ZHFV7701649,店铺下单,HD581198,是,否,女,A,119,1,无,0,0,1
2023-08-20,LWEZ3200069,直播下单,WR142917,是,否,女,D,59,1,无,0,0,1
2023-08-20,APBE1377126,店铺下单,GB438228,否,是,男,A,119,1,无,0,0,1
2023-08-20,RNAK7598004,店铺下单,NZ309660,否,是,男,B,199,1,无,0,0,1
2023-08-20,APVD8180310,店铺下单,XW84814,否,是,男,A,119,1,无,0,0,0
2023-08-20,KUDJ2157581,直播下单,CE970485,是,否,女,A,119,1,无,0,0,1
2023-08-20,QPTX3082502,直播下单,OD702963,否,是,女,D,59,1,无,0,0,1
2023-08-21,HHSA7110653,直播下单,BF582415,是,否,女,A,119,1,无,0,0,1
2023-08-21,UZAH477518,店铺下单,MU304437,是,否,女,A,119,2,无,0,0,0
2023-08-21,KMWT4576624,直播下单,NO60047,否,是,男,B,199,1,无,0,1,0
2023-08-21,VUNE5371923,直播下单,HA212758,否,是,女,D,59,4,无,0,0,0
2023-08-21,COGT1764536,直播下单,IJ539919,否,是,女,B,199,1,无,0,0,0
2023-08-21,XZRO3660395,店铺下单,QF865364,否,是,女,A,119,1,无,0,0,1
2023-08-21,VHEK9406611,店铺下单,ED337339,否,是,女,B,199,1,无,0,0,1
2023-08-22,OWNW9162827,店铺下单,FQ837467,是,否,女,C,79,1,无,1,1,0
2023-08-22,QHHC9858540,店铺下单,GP699965,否,是,女,A,119,4,无,0,0,1
2023-08-22,PBSY1665684,直播下单,QY962105,是,否,女,D,59,1,无,0,0,1
2023-08-22,HWCF5242521,直播下单,ML435581,否,是,女,A,119,1,无,0,0,1
2023-08-22,WHUJ3985151,店铺下单,RE299778,是,否,女,D,59,1,无,0,0,0
2023-08-22,CGZA4473018,店铺下单,ZF943767,否,否,女,C,79,1,无,0,0,0
2023-08-23,FHYZ2403668,直播下单,KT755010,否,是,女,A,119,1,无,0,0,0
2023-08-23,DHPW8895071,店铺下单,VQ456183,否,是,女,C,79,1,无,0,0,1
2023-08-23,PDOR6337989,店铺下单,LT253680,是,否,女,B,199,1,无,0,0,1
2023-08-23,WVJM5498967,直播下单,NG997596,是,否,女,A,119,1,无,0,0,1
2023-08-23,OBWN876173,店铺下单,NY644341,否,是,女,C,79,1,无,0,0,1
2023-08-23,HKWM2834044,直播下单,HP434867,否,是,女,D,59,1,无,0,0,0
2023-08-23,TJGT8260615,店铺下单,TR30779,是,否,女,D,59,4,无,0,0,1
2023-08-23,HUQR1456213,直播下单,SG725483,否,是,男,C,79,1,无,0,0,0
2023-08-23,NAWZ753950,店铺下单,QB19599,否,否,女,A,119,1,无,0,0,1
2023-08-23,XUBE3489030,店铺下单,QB595754,否,是,男,D,59,1,无,0,0,1
2023-08-23,AKJK922135,直播下单,RI81344,是,否,男,B,199,1,无,0,0,1
2023-08-23,BKNI203162,店铺下单,MV738986,否,是,女,D,59,1,无,0,0,0
2023-08-23,REMV7961472,店铺下单,SZ124963,是,否,女,A,119,1,无,0,0,0
2023-08-24,RNOM7686371,店铺下单,BP240849,否,是,男,A,119,2,无,0,1,1
2023-08-24,JWDI27023,直播下单,HS210247,否,是,女,D,59,1,有,0,0,1
2023-08-24,TIDC1368558,店铺下单,RY488844,否,是,女,D,59,2,无,0,0,0
2023-08-24,JWNG1642695,直播下单,VQ966882,否,否,男,D,59,1,无,0,0,1
2023-08-24,YVZG7011617,店铺下单,XP545143,否,是,男,A,119,2,无,0,0,0
2023-08-24,KTCO5825653,店铺下单,NV695865,是,否,男,C,79,1,无,0,0,1
2023-08-24,DZVY5143466,店铺下单,ZI803852,否,是,女,A,119,1,无,0,0,1
2023-08-24,AUVP4597198,店铺下单,DQ445003,是,否,女,A,119,1,无,0,0,1
2023-08-25,BOWM5166007,店铺下单,OW593593,是,否,女,C,79,1,无,0,0,1
2023-08-25,BDYR8974231,店铺下单,NY985598,否,是,女,A,119,1,无,0,0,1
2023-08-25,ZMUC1136769,店铺下单,MN909096,否,是,女,C,79,1,无,0,0,1
2023-08-25,JPHO9738526,店铺下单,DD615300,否,是,女,D,59,1,有,0,0,0
2023-08-25,MGCQ6930697,店铺下单,HW346701,否,否,女,B,199,1,无,0,1,0
2023-08-25,HVVX7923378,店铺下单,GS150212,否,是,男,A,119,1,无,0,0,0
2023-08-25,ISMD827226,店铺下单,LE397653,否,是,女,A,119,1,无,0,0,1
2023-08-25,MDMA9344087,直播下单,XX198509,是,否,女,B,199,1,无,0,0,0
2023-08-25,ZNSU8329894,店铺下单,HN310478,否,否,女,D,59,1,有,0,0,1
2023-08-25,AUAS6051837,直播下单,XV601956,否,是,女,A,119,1,无,0,0,1
2023-08-25,HKKX3757991,店铺下单,MQ269698,否,是,女,A,119,1,无,0,0,0
2023-08-25,EKQR3376341,直播下单,UW921024,是,否,女,A,119,1,无,0,0,0
2023-08-25,CVZI3545552,店铺下单,HJ270416,是,否,女,B,199,2,无,0,0,1
2023-08-25,HWTT9372124,店铺下单,ML826517,否,是,女,C,79,1,有,0,0,0
2023-08-26,VMCG4311659,店铺下单,ST420938,否,否,男,C,79,2,无,0,0,1
2023-08-26,XOGJ188344,店铺下单,HA212758,是,否,女,A,119,1,无,0,0,1
2023-08-26,FPCH6294443,直播下单,ET683451,否,否,女,A,119,1,无,0,0,0
2023-08-26,NWNK1593395,店铺下单,OF274799,否,否,女,C,79,1,无,0,0,1
2023-08-26,CZZW5742930,直播下单,CM704427,否,否,女,B,199,1,无,1,0,1
2023-08-26,ATXQ6941135,直播下单,ZN889180,是,否,男,B,199,2,无,0,0,0
2023-08-26,HVTQ5514977,店铺下单,YD221049,是,否,女,A,119,1,无,0,0,1
2023-08-26,GRPZ9072000,店铺下单,UW921024,是,否,女,C,79,1,无,0,0,0
2023-08-27,OZCB9867297,店铺下单,PQ101681,否,是,女,A,119,1,无,0,0,0
2023-08-27,IILU480824,店铺下单,ZD225764,是,否,女,D,59,1,有,0,0,1
2023-08-27,IOEI9728683,店铺下单,DN201328,否,是,女,A,119,1,有,0,0,1
2023-08-27,GSIN7290429,店铺下单,FY216275,是,否,女,D,59,1,无,0,0,1
2023-08-27,GNVX3126294,店铺下单,MU851954,否,否,女,D,59,1,无,0,1,1
2023-08-27,MRPS1432538,直播下单,GO566,是,否,男,A,119,2,无,0,0,0
2023-08-27,MMHJ5702677,店铺下单,LF868381,否,是,男,A,119,1,有,0,0,1
2023-08-27,QNBP2755783,直播下单,IF536697,是,否,女,D,59,1,无,0,0,1
2023-08-27,AMWN5439141,店铺下单,SR924597,否,是,男,D,59,1,有,0,0,0
2023-08-27,KQJM4884809,店铺下单,FE496894,是,否,女,D,59,1,有,1,0,0
2023-08-27,MFZH18128,直播下单,JQ773932,是,否,女,A,119,1,无,0,0,0
2023-08-27,UMID4080921,店铺下单,EU446850,否,是,女,A,119,1,无,0,0,1
2023-08-27,YLDE1429909,直播下单,FR908833,否,是,女,B,199,2,无,0,0,1
2023-08-27,AGMB3798922,店铺下单,IX746298,是,否,男,A,119,1,无,0,0,0
2023-08-27,YOFM9566805,店铺下单,FZ674418,否,否,女,A,119,1,无,0,0,0
2023-08-27,OFSK7573626,直播下单,KT7559,否,是,女,C,79,1,无,0,0,0
2023-08-27,DNLL1135586,店铺下单,VT545275,否,是,女,B,199,1,无,0,0,1
2023-08-27,ALPC9332264,店铺下单,GN158750,是,否,女,D,59,1,无,0,1,0
2023-08-28,QVIN6360854,店铺下单,VK779257,是,否,女,A,119,1,无,0,0,1
2023-08-28,EGYT8712769,店铺下单,LI828112,否,是,女,A,119,1,有,0,0,1
2023-08-28,RQIV1322916,店铺下单,CP720903,否,否,女,D,59,1,无,0,0,0
2023-08-28,UEXW5462091,店铺下单,GS427877,是,否,女,B,199,1,无,0,0,1
2023-08-28,TKDA3577939,直播下单,IY127124,是,否,女,A,119,1,无,0,0,0
2023-08-28,JYMC4970325,店铺下单,EH604913,否,否,男,B,199,3,无,0,1,1
2023-08-28,UKBM3749749,店铺下单,OM797900,是,否,女,A,119,1,无,0,1,1
2023-08-28,DSBS1886855,店铺下单,US433229,否,否,女,A,119,1,无,0,0,1
2023-08-28,VCIH6275791,直播下单,YC19571,否,否,女,A,119,1,无,0,0,1
2023-08-28,FQRJ8419308,店铺下单,KU405743,是,否,女,A,119,1,无,0,0,0
2023-08-28,CDLN6373798,直播下单,TN734720,否,否,女,C,79,1,有,0,0,0
2023-08-28,ZHUA5828111,直播下单,KJ365093,否,是,女,B,199,1,无,0,0,1
2023-08-29,LZXZ4294817,直播下单,TK360542,否,是,男,D,59,1,有,0,0,0
2023-08-29,BAOK2086793,直播下单,TJ987040,否,是,女,A,119,1,有,0,0,0
2023-08-29,PMQO3001554,店铺下单,MW195305,否,是,女,D,59,1,无,0,0,1
2023-08-29,TUZQ8825035,店铺下单,YN12255,否,是,女,A,119,1,无,0,0,1
2023-08-29,RXZL6178174,直播下单,NJ591088,是,否,男,C,79,1,有,0,0,0
2023-08-29,UBNK2858470,店铺下单,YQ925851,否,是,女,B,199,1,无,0,0,0
2023-08-29,LEYX1680256,店铺下单,FT350567,否,否,女,C,79,1,有,0,0,1
2023-08-29,OJTN6427498,直播下单,PD39379,否,否,女,A,119,1,无,0,0,0
2023-08-29,GSWP4710712,直播下单,QW268575,否,是,女,D,59,1,无,0,0,0
2023-08-29,HRKR8272927,直播下单,UI351885,是,否,男,A,119,1,无,0,0,1
2023-08-29,WQEP1805532,直播下单,WY367611,否,否,男,C,79,1,无,0,0,1
2023-08-29,DZVB7517935,直播下单,EY851915,是,否,女,A,119,1,无,0,0,0
2023-08-30,KORH7822888,店铺下单,AV324642,否,是,女,D,59,1,无,0,0,0
2023-08-30,ATOF8318423,直播下单,EI303967,否,是,女,C,79,1,无,0,0,1
2023-08-30,CRKM6488809,店铺下单,BP321273,是,否,男,A,119,1,无,0,0,0
2023-08-30,EOBC7324537,店铺下单,OK558924,否,是,女,B,199,2,无,0,0,1
2023-08-30,ESNB9620017,直播下单,JQ191662,否,是,女,A,119,1,无,0,0,1
2023-08-30,YTQJ1557074,店铺下单,XP923526,否,否,男,D,59,1,无,0,0,1
2023-08-30,VZEI5026713,直播下单,RZ165053,是,否,女,B,199,1,无,0,0,1
2023-08-30,QYII5039805,店铺下单,WY392906,否,否,女,A,119,1,无,0,0,0
2023-08-30,CBBY1782334,直播下单,IM244955,是,否,女,B,199,1,无,0,0,1
2023-08-30,FBRX4857952,直播下单,WV922581,否,是,女,A,119,3,无,0,0,0
2023-08-30,CUKH195379,直播下单,DZ726224,否,否,男,A,119,1,无,0,0,0
2023-08-30,EGMQ8218554,店铺下单,YG209131,否,否,女,B,199,1,无,0,0,0
2023-08-30,PPDT1232622,店铺下单,RF222588,否,是,女,B,199,1,无,0,0,1
2023-08-30,YPMT9627027,店铺下单,PS346353,否,是,女,A,119,1,无,0,0,1
2023-08-30,MPRE7419708,店铺下单,YR25934,是,否,女,D,59,1,无,0,0,0
2023-08-31,OKPK4574141,店铺下单,HP434867,是,否,男,B,199,1,无,0,0,0
2023-08-31,HIKB7907462,店铺下单,QK153471,是,否,女,D,59,1,无,0,0,1
2023-08-31,PUTN7465979,直播下单,BF1302,是,否,女,B,199,1,无,0,0,1
2023-08-31,ULNS2126392,店铺下单,SM563084,否,是,女,A,119,2,无,0,0,1
2023-08-31,SOQS1816143,直播下单,BP321273,是,否,女,D,59,1,无,0,0,0
2023-08-31,POLQ1716129,店铺下单,IL912698,否,否,女,A,119,1,有,0,0,0
2023-08-31,WRZM2681770,店铺下单,NY357986,否,是,女,D,59,1,无,0,0,1
2023-08-31,UQDS2827935,直播下单,ER354025,否,是,女,A,119,1,无,0,0,1
2023-09-01,FCNE139266,直播下单,DW851744,是,否,女,A,119,1,无,0,0,0
2023-09-01,KMJB2905440,店铺下单,BE651872,否,是,女,B,199,1,有,0,0,1
2023-09-01,OTSP2564286,店铺下单,CA617920,是,否,女,A,119,1,无,0,1,1
2023-09-01,BRTN1121397,直播下单,NN35977,否,是,女,D,59,1,无,0,0,1
2023-09-01,EZCC9472591,直播下单,YC19571,是,否,女,D,59,1,无,0,0,1
2023-09-01,EXDV7701853,店铺下单,QU929090,否,是,女,D,59,1,有,0,1,1
2023-09-01,AMKV5998184,店铺下单,JF583264,是,否,女,D,59,1,有,0,0,0
2023-09-01,YZHH287744,直播下单,IL186451,否,是,女,B,199,1,无,0,0,1
2023-09-01,BNHN6584445,直播下单,LY49081,否,是,女,D,59,1,无,0,0,0
2023-09-01,VSJV9201021,店铺下单,WU796184,是,否,女,C,79,1,无,1,0,1
2023-09-02,OKSR9372773,店铺下单,VE996627,是,否,女,D,59,1,无,0,0,1
2023-09-02,XRMZ1466552,店铺下单,RZ12477,否,是,女,A,119,1,无,0,0,0
2023-09-02,MWSX6749337,店铺下单,GB208632,是,否,男,A,119,1,无,0,0,1
2023-09-02,ENJZ5689727,直播下单,TW278268,否,是,女,D,59,1,无,0,1,0
2023-09-02,DMTW8039108,直播下单,AG84815,是,否,男,C,79,1,无,0,0,1
2023-09-02,ECCI3339824,店铺下单,FI788987,是,否,女,C,79,1,无,0,0,1
2023-09-02,KORN3945304,店铺下单,LX526401,否,否,女,B,199,1,无,0,0,1
2023-09-02,ASOH2841964,店铺下单,QU522916,否,是,女,C,79,1,无,0,0,1
2023-09-02,WUCX9763868,店铺下单,PB143294,否,是,男,D,59,1,无,0,0,1
2023-09-02,STDG6733040,店铺下单,OI897919,否,是,女,A,119,1,无,0,0,1
2023-09-02,YMAA4883435,店铺下单,WE751504,否,否,女,A,119,1,有,0,0,1
2023-09-02,ONIX7292939,店铺下单,QF95390,否,是,男,C,79,1,无,0,0,1
2023-09-03,IRRD8487988,直播下单,GX9119,否,是,女,A,119,2,无,0,0,1
2023-09-03,MNKO2121811,直播下单,WM488919,否,是,女,A,119,1,无,0,0,0
2023-09-03,PKVK77515,店铺下单,SV873205,是,否,女,A,119,1,无,0,1,1
2023-09-03,ASQN4263978,店铺下单,ZX526938,否,否,女,D,59,1,无,0,0,0
2023-09-03,BWSE8796009,店铺下单,SD929820,是,否,女,B,199,1,无,0,0,1
2023-09-03,RSIP1882450,店铺下单,EM837336,否,是,女,D,59,1,有,0,0,1
2023-09-03,TKLQ3944712,直播下单,OU481457,否,否,男,B,199,1,无,0,0,1
2023-09-03,LUBQ9664105,店铺下单,SL21650,否,否,女,B,199,1,无,0,0,0
2023-09-03,YSZX7157426,店铺下单,VS510512,否,是,男,A,119,1,无,0,0,1
2023-09-03,AXSD4765260,店铺下单,DI854314,是,否,女,D,59,1,无,0,0,1
2023-09-03,CJZJ1320557,直播下单,WE631243,是,否,女,D,59,4,无,0,0,1
2023-09-03,XXVY1967707,店铺下单,BD138549,是,否,女,D,59,1,无,0,0,1
2023-09-03,DTRO4010899,直播下单,HO718308,否,否,男,A,119,1,无,0,0,1
2023-09-03,FQKK8919192,店铺下单,NT15499,否,否,男,A,119,1,无,0,0,1
2023-09-03,YXMQ5944647,店铺下单,IM944350,否,是,女,A,119,2,无,0,0,1
2023-09-03,NFSB2211948,店铺下单,NN808516,是,否,女,A,119,1,无,0,0,1
2023-09-03,ACTV684900,店铺下单,TX163948,否,是,男,D,59,1,无,0,0,0
2023-09-04,KPGS6020578,店铺下单,OL279267,否,是,女,D,59,2,无,0,0,0
2023-09-04,EGED1900114,店铺下单,QO485010,否,是,女,A,119,1,有,0,0,0
2023-09-04,EMHG2539275,店铺下单,ZY504347,否,是,女,A,119,1,无,0,0,1
2023-09-04,TFDK6971875,店铺下单,EN46501,否,否,女,D,59,1,无,0,0,1
2023-09-04,FUJM6298032,直播下单,WS134478,否,是,男,D,59,1,无,0,1,1
2023-09-04,ZXQB1858634,店铺下单,GL425523,否,是,男,A,119,1,无,0,0,0
2023-09-04,EHOL7800962,直播下单,RR573328,否,是,女,A,119,1,无,0,0,1
2023-09-04,SLVY7777538,店铺下单,CB511630,否,是,女,D,59,1,无,0,0,0
2023-09-04,TWMH7105939,直播下单,MW744845,是,否,女,C,79,1,无,0,0,1
2023-09-04,JGBW1019105,店铺下单,WR142917,是,否,女,D,59,1,无,0,0,1
2023-09-04,YIYR7903755,直播下单,RA650185,否,否,女,D,59,1,无,0,0,0
2023-09-04,BNLJ1925964,店铺下单,SF110267,是,否,女,A,119,1,无,0,1,1
2023-09-04,RGYJ891800,店铺下单,BB572295,是,否,女,B,199,1,有,0,0,1
2023-09-04,GEOV8611160,直播下单,GP750607,否,是,男,D,59,1,有,0,0,1
2023-09-04,LFXO8433106,直播下单,DB702949,是,否,女,C,79,2,无,0,0,1
2023-09-05,QMBQ447993,店铺下单,PX976925,否,否,女,C,79,1,无,0,0,1
2023-09-05,RVHJ8766352,店铺下单,JF552577,否,是,女,D,59,1,无,0,0,0
2023-09-05,ZNOC8051661,直播下单,ZQ967708,否,否,女,D,59,1,无,0,0,1
2023-09-05,PSPT9788206,直播下单,VN344018,是,否,女,C,79,1,无,0,0,0
2023-09-05,WOWN647582,店铺下单,HW547620,否,是,女,C,79,1,无,0,0,1
2023-09-06,WFWS1350319,直播下单,NQ600871,是,否,女,C,79,2,无,0,0,0
2023-09-06,ECOU64467,店铺下单,QU208620,否,否,男,A,119,1,无,0,0,1
2023-09-06,PCSI8873753,直播下单,TJ165553,否,是,女,A,119,1,无,0,0,1
2023-09-06,PBTR3552180,店铺下单,HU354954,是,否,男,A,119,1,无,0,0,1
2023-09-06,QTIF9056861,店铺下单,NE583462,是,否,女,D,59,1,无,0,1,0
2023-09-06,QQCD6503298,直播下单,KR585599,否,是,女,A,119,3,无,0,0,1
2023-09-06,AXVD6274497,店铺下单,QA146873,否,否,女,B,199,1,无,0,0,0
2023-09-07,VQAU4985528,店铺下单,AH324709,是,否,女,B,199,1,无,0,0,0
2023-09-07,QTZI8014102,直播下单,AL607312,是,否,女,A,119,1,无,0,0,0
2023-09-07,BYDC3890299,直播下单,NN660783,是,否,男,C,79,2,无,0,0,1
2023-09-07,PLHK5530699,直播下单,GM685927,是,否,女,C,79,1,无,0,0,1
2023-09-07,HPBQ3393793,直播下单,CG512190,否,是,女,A,119,1,无,0,0,1
2023-09-07,PESF5145197,直播下单,XN615931,否,否,女,D,59,1,无,0,0,1
2023-09-07,VTHT8291573,直播下单,YE364760,否,否,女,B,199,1,无,0,0,0
2023-09-07,CFBY5641951,直播下单,DA737222,是,否,女,D,59,1,无,0,0,1
2023-09-07,UATR8957488,店铺下单,HL651710,是,否,男,B,199,1,无,0,0,1
2023-09-07,AYSG7173280,店铺下单,MJ692598,否,是,女,D,59,1,无,0,0,1
2023-09-07,GDYP7896973,店铺下单,SG725483,是,否,女,A,119,1,无,0,0,1
2023-09-08,BHPG3650712,直播下单,BI563286,是,否,女,A,119,1,无,0,0,1
2023-09-08,OQMV2847645,直播下单,JV197875,是,否,男,A,119,1,无,0,0,1
2023-09-08,CPHX8973983,直播下单,SK861077,是,否,女,C,79,1,无,0,0,0
2023-09-08,RDCP3879117,直播下单,VH720162,是,否,女,A,119,1,无,0,0,0
2023-09-08,NBUK2229260,店铺下单,ZE628763,否,是,女,D,59,1,无,0,0,1
2023-09-08,AIFG2901563,店铺下单,PW873709,是,否,女,C,79,1,无,0,0,1
2023-09-09,CPXA7885026,店铺下单,IX118717,否,否,女,D,59,1,无,0,0,0
2023-09-09,TQEU3633666,直播下单,LS798055,否,是,女,A,119,1,无,0,0,0
2023-09-09,XJEK4799028,店铺下单,EH103128,是,否,女,A,119,2,无,0,0,0
2023-09-09,ZCVY1608867,店铺下单,SI723627,是,否,女,C,79,1,无,0,0,1
2023-09-09,GEMX3883659,直播下单,FR893291,是,否,女,A,119,1,无,0,0,1
2023-09-09,CSQR7538326,店铺下单,BR26284,是,否,女,A,119,1,无,0,0,1
2023-09-09,FXBR1755078,店铺下单,EX503150,否,是,男,C,79,1,无,0,0,1
2023-09-09,WVNE2580199,店铺下单,VU684988,否,是,女,D,59,1,无,0,0,0
2023-09-09,GUOR3845386,店铺下单,KK71452,否,否,女,A,119,1,无,0,0,1
2023-09-09,RXTL5446602,直播下单,FD206366,否,否,女,A,119,1,无,0,0,1
